channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
1;5;-1;-1;-1;-1;-1;-1;1424;-1;-1;-1;2;-1;-1;-1;-1;-1;0;694541.397705078;7.4807
2;3;1;-1;-1;-1;0;0;1219;48.200693333333334;-4.491001666666667;0.20000000298023224;0;83.9000015258789;248;0;0;0;-1;694715.917358398;174.5197
1;3;1;-1;-1;-1;0;0;1199;48.20059333333333;-4.491;0.10000000149011612;0;221.1999969482422;252;0;0;0;-1;694895.381195068;179.4638
2;5;-1;-1;-1;-1;-1;-1;1448;-1;-1;-1;2;-1;-1;-1;-1;-1;0;694902.036315917;6.6551
2;3;1;-1;-1;-1;0;0;1146;48.20049;-4.49101;0.30000001192092896;0;174.60000610351562;257;0;0;0;-1;695073.978759765;171.9424
1;3;1;-1;-1;-1;0;0;1193;48.20050666666667;-4.490916666666666;0.10000000149011612;0;349.0;260;0;0;0;-1;695255.223663329;181.2449
1;5;-1;-1;-1;-1;-1;-1;1476;-1;-1;-1;0;-1;-1;-1;-1;-1;0;695262.779388428;7.5557
2;3;1;-1;-1;-1;0;0;1126;48.200626666666665;-4.491021666666667;0.10000000149011612;0;35.29999923706055;252;0;0;0;-1;695433.437591552;170.6582
1;3;1;-1;-1;-1;0;0;1136;48.200676666666666;-4.4910033333333335;0.10000000149011612;0;8.300000190734863;246;0;0;0;-1;695613.697937011;180.2603
2;5;-1;-1;-1;-1;-1;-1;1473;-1;-1;-1;0;-1;-1;-1;-1;-1;0;695622.698120116;9.0002
2;3;1;-1;-1;-1;0;0;1176;48.200615;-4.490968333333333;0.20000000298023224;0;228.10000610351562;251;0;0;0;-1;695794.77859497;172.0805
1;3;1;-1;-1;-1;0;0;1255;48.20052166666667;-4.491016666666667;0.20000000298023224;0;167.5;256;0;0;0;-1;695976.878173827;182.0996
1;5;-1;-1;-1;-1;-1;-1;1404;-1;-1;-1;2;-1;-1;-1;-1;-1;0;695980.857086182;3.9789
2;3;1;-1;-1;-1;0;0;1140;48.20046166666667;-4.490875;0.30000001192092896;0;167.5;256;0;0;0;-1;696153.801208495;172.9441
1;3;1;-1;-1;-1;0;0;1209;48.20037;-4.490943333333333;0.20000000298023224;0;223.5;258;0;0;0;-1;696335.644134521;181.8429
2;5;-1;-1;-1;-1;-1;-1;1455;-1;-1;-1;2;-1;-1;-1;-1;-1;0;696342.203643798;6.5595
2;3;1;-1;-1;-1;0;0;1213;48.20027833333333;-4.490965;0.20000000298023224;0;170.1999969482422;265;0;0;0;-1;696515.759857177;173.5562
1;3;1;-1;-1;-1;0;0;1254;48.200268333333334;-4.490765;0.30000001192092896;0;24.0;266;0;0;0;-1;696696.839782714;181.0799
1;5;-1;-1;-1;-1;-1;-1;1503;-1;-1;-1;0;-1;-1;-1;-1;-1;0;696703.482208252;6.6424
2;3;1;-1;-1;-1;0;0;1246;48.20034833333333;-4.490963333333333;0.10000000149011612;0;277.0;251;0;0;0;-1;696876.639892578;173.1577
1;3;1;-1;-1;-1;0;0;1206;48.20027;-4.490916666666666;0.20000000298023224;0;158.10000610351562;254;0;0;0;-1;697055.556976318;178.9171
2;5;-1;-1;-1;-1;-1;-1;1434;-1;-1;-1;2;-1;-1;-1;-1;-1;0;697061.640960693;6.084
2;3;1;-1;-1;-1;0;0;1162;48.20019833333333;-4.490835;0.10000000149011612;0;64.0999984741211;264;0;0;0;-1;697234.397735595;172.7568
1;3;1;-1;-1;-1;0;0;1134;48.20019;-4.49088;0.10000000149011612;0;268.0;266;0;0;0;-1;697413.644622802;179.2469
1;5;-1;-1;-1;-1;-1;-1;1482;-1;-1;-1;2;-1;-1;-1;-1;-1;0;697422.917785644;9.2732
2;3;1;-1;-1;-1;0;0;1149;48.200223333333334;-4.49095;0.20000000298023224;0;170.60000610351562;263;0;0;0;-1;697594.037780761;171.12
1;3;1;-1;-1;-1;0;0;1244;48.20033166666666;-4.4908133333333335;0.20000000298023224;0;12.699999809265137;261;0;0;0;-1;697776.578613281;182.5408
2;5;-1;-1;-1;-1;-1;-1;1402;-1;-1;-1;2;-1;-1;-1;-1;-1;0;697780.782531738;4.2039
2;3;1;-1;-1;-1;0;0;1205;48.20045;-4.490961666666666;0.20000000298023224;0;319.1000061035156;258;0;0;0;-1;697955.5390625;174.7565
1;3;1;-1;-1;-1;0;0;1188;48.20054666666667;-4.490981666666666;0.20000000298023224;0;33.400001525878906;253;0;0;0;-1;698135.07723999;179.5382
1;5;-1;-1;-1;-1;-1;-1;1414;-1;-1;-1;2;-1;-1;-1;-1;-1;0;698141.100738525;6.0235
2;3;1;-1;-1;-1;0;0;1223;48.20065833333334;-4.490913333333333;0.0;0;200.60000610351562;251;0;0;0;-1;698316.018341064;174.9176
1;3;1;-1;-1;-1;0;0;1249;48.200723333333336;-4.491086666666667;0.20000000298023224;0;349.5;248;0;0;0;-1;698496.697845458;180.6795
2;5;-1;-1;-1;-1;-1;-1;1522;-1;-1;-1;2;-1;-1;-1;-1;-1;0;698503.978637695;7.2808
2;3;1;-1;-1;-1;0;0;1155;48.200665;-4.491046666666667;0.4000000059604645;0;134.6999969482422;249;0;0;0;-1;698674.198547362;170.2199
1;3;1;-1;-1;-1;0;0;1132;48.200626666666665;-4.490923333333333;0.10000000149011612;0;255.6999969482422;250;0;0;0;-1;698853.577606201;179.3791
1;5;-1;-1;-1;-1;-1;-1;1472;-1;-1;-1;2;-1;-1;-1;-1;-1;0;698862.643341064;9.0657
2;3;1;-1;-1;-1;0;0;1229;48.200465;-4.490985;0.10000000149011612;0;196.8000030517578;253;0;0;0;-1;699036.159851073;173.5165
1;3;1;-1;-1;-1;0;0;1249;48.20035;-4.490876666666667;0.10000000149011612;0;135.0;259;0;0;0;-1;699216.697509765;180.5377
2;5;-1;-1;-1;-1;-1;-1;1389;-1;-1;-1;2;-1;-1;-1;-1;-1;0;699220.438293457;3.7408
2;3;1;-1;-1;-1;0;0;1194;48.200356666666664;-4.490866666666666;0.30000001192092896;0;293.70001220703125;261;0;0;0;-1;699395.237701415;174.7994
1;3;1;-1;-1;-1;0;0;1249;48.20039333333333;-4.491036666666667;0.20000000298023224;0;340.20001220703125;259;0;0;0;-1;699576.69845581;181.4608
2;3;1;-1;-1;-1;0;0;1244;48.200428333333335;-4.49086;0.20000000298023224;0;89.80000305175781;257;0;0;0;-1;699756.557281493;179.8588
1;3;1;-1;-1;-1;0;0;1259;48.20039;-4.490928333333334;0.30000001192092896;0;289.70001220703125;257;0;0;0;-1;699936.956939696;180.3997
2;5;-1;-1;-1;-1;-1;-1;1419;-1;-1;-1;0;-1;-1;-1;-1;-1;0;699941.236328124;4.2794
2;3;1;-1;-1;-1;0;0;1190;48.20032666666667;-4.491161666666667;0.20000000298023224;0;329.29998779296875;258;0;0;0;-1;700115.116912841;173.8806
1;3;1;-1;-1;-1;0;0;1221;48.200275;-4.490953333333334;0.30000001192092896;0;105.30000305175781;262;0;0;0;-1;700295.939971923;180.8231
1;5;-1;-1;-1;-1;-1;-1;1452;-1;-1;-1;2;-1;-1;-1;-1;-1;0;700302.117126464;6.1772
2;3;1;-1;-1;-1;0;0;1153;48.20033;-4.490856666666667;0.4000000059604645;0;314.3999938964844;260;0;0;0;-1;700474.13973999;172.0226
1;3;1;-1;-1;-1;0;0;1130;48.20034833333333;-4.49109;0.10000000149011612;0;281.20001220703125;253;0;0;0;-1;700653.516357421;179.3766
2;3;1;-1;-1;-1;0;0;1236;48.2004;-4.49109;0.20000000298023224;0;27.799999237060547;253;0;0;0;-1;700836.338165283;182.8218
1;3;1;-1;-1;-1;0;0;1168;48.20053333333333;-4.490843333333333;0.20000000298023224;0;306.1000061035156;256;0;0;0;-1;701014.520599364;178.1824
1;5;-1;-1;-1;-1;-1;-1;1518;-1;-1;-1;2;-1;-1;-1;-1;-1;0;701023.859069824;9.3385
2;3;1;-1;-1;-1;0;0;1262;48.20063;-4.491246666666667;0.30000001192092896;0;316.6000061035156;252;0;0;0;-1;701197.038543701;173.1795
1;3;1;-1;-1;-1;0;0;1253;48.20081;-4.491376666666667;0.10000000149011612;0;40.29999923706055;248;0;0;0;-1;701376.797943115;179.7594
2;5;-1;-1;-1;-1;-1;-1;1394;-1;-1;-1;4;-1;-1;-1;-1;-1;0;701380.557769775;3.7598
2;3;1;-1;-1;-1;0;0;1262;48.20104166666667;-4.491211666666667;0.4000000059604645;0;4.5;240;0;0;0;-1;701557.039642333;176.4819
1;3;1;-1;-1;-1;0;0;1189;48.20104166666667;-4.491293333333333;0.20000000298023224;0;221.5;234;0;0;0;-1;701735.077453613;178.0378
1;5;-1;-1;-1;-1;-1;-1;1439;-1;-1;-1;0;-1;-1;-1;-1;-1;0;701741.757385254;6.6799
2;3;1;-1;-1;-1;0;0;1141;48.200936666666664;-4.491348333333334;0.0;0;13.5;234;0;0;0;-1;701913.796966552;172.0396
1;3;1;-1;-1;-1;0;0;1136;48.200788333333335;-4.491063333333333;0.10000000149011612;0;103.5999984741211;245;0;0;0;-1;702093.660583495;179.8636
2;5;-1;-1;-1;-1;-1;-1;1385;-1;-1;-1;0;-1;-1;-1;-1;-1;0;702100.304138183;6.6436
2;3;1;-1;-1;-1;0;0;1174;48.20063;-4.491023333333334;0.30000001192092896;0;222.6999969482422;256;0;0;0;-1;702274.677124022;174.373
1;3;1;-1;-1;-1;0;0;1222;48.200646666666664;-4.491141666666667;0.10000000149011612;0;16.5;260;0;0;0;-1;702455.95639038;181.2793
1;5;-1;-1;-1;-1;-1;-1;1382;-1;-1;-1;4;-1;-1;-1;-1;-1;0;702460.236358642;4.28
2;3;1;-1;-1;-1;0;0;1144;48.200845;-4.491113333333334;0.4000000059604645;0;359.70001220703125;254;0;0;0;-1;702633.876831054;173.6405
1;3;1;-1;-1;-1;0;0;1126;48.20106;-4.491158333333333;0.10000000149011612;0;322.1000061035156;237;0;0;0;-1;702813.397247314;179.5204
2;5;-1;-1;-1;-1;-1;-1;1478;-1;-1;-1;2;-1;-1;-1;-1;-1;0;702822.779144287;9.3819
2;3;1;-1;-1;-1;0;0;1175;48.20103666666667;-4.491321666666667;0.10000000149011612;0;281.1000061035156;233;0;0;0;-1;702994.698059081;171.9189
1;3;1;-1;-1;-1;0;0;1172;48.200981666666664;-4.491153333333333;0.5;0;90.9000015258789;239;0;0;0;-1;703174.617828369;179.9198
1;5;-1;-1;-1;-1;-1;-1;1467;-1;-1;-1;0;-1;-1;-1;-1;-1;0;703182.483520508;7.8657
2;3;1;-1;-1;-1;0;0;1175;48.200855;-4.491085;0.5;0;178.60000610351562;246;0;0;0;-1;703354.698028564;172.2145
1;3;1;-1;-1;-1;0;0;1270;48.20080166666666;-4.491175;0.10000000149011612;0;171.60000610351562;252;0;0;0;-1;703537.238067626;182.54
2;5;-1;-1;-1;-1;-1;-1;1465;-1;-1;-1;2;-1;-1;-1;-1;-1;0;703542.438415527;5.2003
2;3;1;-1;-1;-1;0;0;1147;48.20088166666667;-4.491175;0.20000000298023224;0;1.7999999523162842;252;0;0;0;-1;703713.958496093;171.5201
1;3;1;-1;-1;-1;0;0;1170;48.201026666666664;-4.491153333333333;0.10000000149011612;0;91.30000305175781;241;0;0;0;-1;703894.557403564;180.5989
1;5;-1;-1;-1;-1;-1;-1;1402;-1;-1;-1;2;-1;-1;-1;-1;-1;0;703900.743835449;6.1864
2;3;1;-1;-1;-1;0;0;1142;48.200975;-4.49125;0.30000001192092896;0;186.8000030517578;237;0;0;0;-1;704073.817291259;173.0735
1;3;1;-1;-1;-1;0;0;1167;48.20095666666667;-4.491266666666666;0.20000000298023224;0;32.29999923706055;245;0;0;0;-1;704254.477539062;180.6602
2;5;-1;-1;-1;-1;-1;-1;1426;-1;-1;-1;0;-1;-1;-1;-1;-1;0;704261.381378174;6.9038
2;3;1;-1;-1;-1;0;0;1157;48.20099666666667;-4.491158333333333;0.10000000149011612;0;130.0;246;0;0;0;-1;704434.218261718;172.8369
1;3;1;-1;-1;-1;0;0;1243;48.20099166666667;-4.491141666666667;0.10000000149011612;0;309.20001220703125;239;0;0;0;-1;704616.499481201;182.2812
1;5;-1;-1;-1;-1;-1;-1;1429;-1;-1;-1;2;-1;-1;-1;-1;-1;0;704621.476959228;4.9775
1;3;1;-1;-1;-1;0;0;1142;48.200518333333335;-4.490961666666666;0.20000000298023224;0;169.6999969482422;250;0;0;0;-1;704973.818359375;352.3414
2;5;-1;-1;-1;-1;-1;-1;1480;-1;-1;-1;2;-1;-1;-1;-1;-1;0;704982.820831298;9.0025
2;3;1;-1;-1;-1;0;0;1188;48.200295;-4.490875;0.20000000298023224;0;176.10000610351562;259;0;0;0;-1;705155.037658691;172.2168
1;3;1;-1;-1;-1;0;0;1269;48.20021166666667;-4.490888333333333;0.10000000149011612;0;287.8999938964844;266;0;0;0;-1;705337.20349121;182.1658
1;5;-1;-1;-1;-1;-1;-1;1448;-1;-1;-1;0;-1;-1;-1;-1;-1;0;705341.981414794;4.7779
2;3;1;-1;-1;-1;0;0;1216;48.20026;-4.4909566666666665;0.10000000149011612;0;354.6000061035156;266;0;0;0;-1;705515.777282714;173.7959
1;3;1;-1;-1;-1;0;0;1190;48.200421666666664;-4.490906666666667;0.30000001192092896;0;1.399999976158142;259;0;0;0;-1;705695.079803466;179.3025
2;5;-1;-1;-1;-1;-1;-1;1394;-1;-1;-1;4;-1;-1;-1;-1;-1;0;705700.538085937;5.4583
2;3;1;-1;-1;-1;0;0;1220;48.200601666666664;-4.490938333333333;0.20000000298023224;0;329.20001220703125;253;0;0;0;-1;705875.877868652;175.3398
1;3;1;-1;-1;-1;0;0;1224;48.20077666666667;-4.491168333333333;0.20000000298023224;0;318.0;250;0;0;0;-1;706055.998504638;180.1206
1;5;-1;-1;-1;-1;-1;-1;1458;-1;-1;-1;2;-1;-1;-1;-1;-1;0;706062.223785399;6.2253
2;3;1;-1;-1;-1;0;0;1130;48.200905;-4.491208333333334;0.10000000149011612;0;261.8999938964844;247;0;0;0;-1;706233.477203369;171.2534
1;3;1;-1;-1;-1;0;0;1208;48.20102333333333;-4.491243333333333;0.10000000149011612;0;96.9000015258789;239;0;0;0;-1;706415.580413818;182.1032
2;5;-1;-1;-1;-1;-1;-1;1505;-1;-1;-1;0;-1;-1;-1;-1;-1;0;706423.477752685;7.8973
2;3;1;-1;-1;-1;0;0;1166;48.201035;-4.491226666666667;0.10000000149011612;0;130.8000030517578;235;0;0;0;-1;706594.437530517;170.9598
1;3;1;-1;-1;-1;0;0;1168;48.201026666666664;-4.491158333333333;0.10000000149011612;0;148.60000610351562;237;0;0;0;-1;706774.499298095;180.0618
1;5;-1;-1;-1;-1;-1;-1;1449;-1;-1;-1;2;-1;-1;-1;-1;-1;0;706781.982147217;7.4828
2;3;1;-1;-1;-1;0;0;1244;48.200925;-4.49119;0.20000000298023224;0;161.5;242;0;0;0;-1;706956.51687622;174.5347
1;3;1;-1;-1;-1;0;0;1163;48.20088833333333;-4.491126666666666;0.10000000149011612;0;143.5;245;0;0;0;-1;707134.357666015;177.8408
2;5;-1;-1;-1;-1;-1;-1;1441;-1;-1;-1;4;-1;-1;-1;-1;-1;0;707141.777923583;7.4203
2;3;1;-1;-1;-1;0;0;1169;48.20094;-4.491076666666666;0.4000000059604645;0;326.20001220703125;242;0;0;0;-1;707314.519714355;172.7418
1;3;1;-1;-1;-1;0;0;1170;48.20094666666667;-4.491336666666666;0.0;0;175.1999969482422;241;0;0;0;-1;707494.561157226;180.0414
1;5;-1;-1;-1;-1;-1;-1;1465;-1;-1;-1;4;-1;-1;-1;-1;-1;0;707502.41732788;7.8562
2;3;1;-1;-1;-1;0;0;1172;48.200925;-4.491241666666666;0.20000000298023224;0;105.9000015258789;240;0;0;0;-1;707674.599273682;172.1819
1;3;1;-1;-1;-1;0;0;1252;48.20088166666667;-4.491078333333333;0.30000001192092896;0;202.6999969482422;243;0;0;0;-1;707856.720214843;182.1209
2;5;-1;-1;-1;-1;-1;-1;1468;-1;-1;-1;4;-1;-1;-1;-1;-1;0;707862.49810791;5.7779
2;3;1;-1;-1;-1;0;0;1244;48.200736666666664;-4.491196666666666;0.0;0;169.1999969482422;251;0;0;0;-1;708036.517639159;174.0195
1;3;1;-1;-1;-1;0;0;1205;48.20074666666667;-4.491165;0.10000000149011612;0;356.1000061035156;256;0;0;0;-1;708215.478118896;178.9605
1;5;-1;-1;-1;-1;-1;-1;1459;-1;-1;-1;2;-1;-1;-1;-1;-1;0;708222.23852539;6.7604
2;3;1;-1;-1;-1;0;0;1214;48.200885;-4.4911216666666665;0.4000000059604645;0;358.6000061035156;250;0;0;0;-1;708395.718139648;173.4796
1;3;1;-1;-1;-1;0;0;1206;48.201035;-4.491198333333333;0.20000000298023224;0;302.29998779296875;236;0;0;0;-1;708575.498474121;179.7803
2;5;-1;-1;-1;-1;-1;-1;1463;-1;-1;-1;2;-1;-1;-1;-1;-1;0;708582.344299316;6.8458
2;3;1;-1;-1;-1;0;0;1197;48.20104333333333;-4.491298333333333;0.10000000149011612;0;121.80000305175781;235;0;0;0;-1;708755.258117675;172.9138
1;3;1;-1;-1;-1;0;0;1209;48.20101;-4.491198333333333;0.10000000149011612;0;101.80000305175781;241;0;0;0;-1;708935.578796386;180.3207
1;5;-1;-1;-1;-1;-1;-1;1523;-1;-1;-1;4;-1;-1;-1;-1;-1;0;708943.942230224;8.3634
2;3;1;-1;-1;-1;0;0;1153;48.200985;-4.4912366666666665;0.20000000298023224;0;262.8999938964844;245;0;0;0;-1;709114.076934814;170.1347
1;3;1;-1;-1;-1;0;0;1207;48.201055;-4.491325;0.20000000298023224;0;334.70001220703125;242;0;0;0;-1;709295.538421631;181.4615
2;5;-1;-1;-1;-1;-1;-1;1514;-1;-1;-1;0;-1;-1;-1;-1;-1;0;709303.700073241;8.1617
2;3;1;-1;-1;-1;0;0;1266;48.20118166666666;-4.4912833333333335;0.20000000298023224;0;342.5;237;0;0;0;-1;709477.097320556;173.3972
1;3;1;-1;-1;-1;0;0;1201;48.20121;-4.491411666666667;0.10000000149011612;0;222.39999389648438;229;0;0;0;-1;709655.358337402;178.261
1;5;-1;-1;-1;-1;-1;-1;1508;-1;-1;-1;6;-1;-1;-1;-1;-1;0;709663.538726806;8.1804
2;3;1;-1;-1;-1;0;0;1228;48.20110666666667;-4.491275;0.5;0;90.9000015258789;234;0;0;0;-1;709836.078155517;172.5394
1;3;1;-1;-1;-1;0;0;1134;48.201065;-4.491165;0.30000001192092896;0;222.1999969482422;242;0;0;0;-1;710013.566467284;177.4883
2;5;-1;-1;-1;-1;-1;-1;1482;-1;-1;-1;2;-1;-1;-1;-1;-1;0;710022.842712402;9.2762
2;3;1;-1;-1;-1;0;0;1253;48.20104;-4.491305;0.10000000149011612;0;285.5;243;0;0;0;-1;710196.737945556;173.8952
1;3;1;-1;-1;-1;0;0;1262;48.201103333333336;-4.4913083333333335;0.10000000149011612;0;22.5;239;0;0;0;-1;710376.997528075;180.2596
1;5;-1;-1;-1;-1;-1;-1;1374;-1;-1;-1;0;-1;-1;-1;-1;-1;0;710379.960784912;2.9633
2;3;1;-1;-1;-1;0;0;1220;48.20111;-4.491241666666666;0.20000000298023224;0;164.1999969482422;237;0;0;0;-1;710555.85974121;175.899
1;3;1;-1;-1;-1;0;0;1145;48.20102;-4.491333333333333;0.10000000149011612;0;326.3999938964844;240;0;0;0;-1;710733.858734131;177.999
2;5;-1;-1;-1;-1;-1;-1;1396;-1;-1;-1;0;-1;-1;-1;-1;-1;0;710740.556365966;6.6976
2;3;1;-1;-1;-1;0;0;1251;48.201148333333336;-4.49123;0.4000000059604645;0;356.20001220703125;238;0;0;0;-1;710916.676757811;176.1204
1;3;1;-1;-1;-1;0;0;1242;48.20118;-4.49142;0.20000000298023224;0;279.0;234;0;0;0;-1;711096.437530517;179.7608
1;5;-1;-1;-1;-1;-1;-1;1441;-1;-1;-1;2;-1;-1;-1;-1;-1;0;711101.75692749;5.3194
2;3;1;-1;-1;-1;0;0;1178;48.201168333333335;-4.491388333333333;0.20000000298023224;0;72.5;237;0;0;0;-1;711274.739349364;172.9824
1;3;1;-1;-1;-1;0;0;1161;48.20117666666667;-4.491305;0.10000000149011612;0;214.1999969482422;237;0;0;0;-1;711454.297851562;179.5585
2;5;-1;-1;-1;-1;-1;-1;1444;-1;-1;-1;2;-1;-1;-1;-1;-1;0;711461.843597412;7.5457
2;3;1;-1;-1;-1;0;0;1191;48.201096666666665;-4.491408333333333;0.0;0;173.6999969482422;239;0;0;0;-1;711635.097381591;173.2538
1;3;1;-1;-1;-1;0;0;1203;48.201141666666665;-4.491301666666667;0.10000000149011612;0;146.6999969482422;243;0;0;0;-1;711815.398193359;180.3008
1;5;-1;-1;-1;-1;-1;-1;1519;-1;-1;-1;2;-1;-1;-1;-1;-1;0;711823.818481445;8.4203
2;3;1;-1;-1;-1;0;0;1140;48.20119833333333;-4.491413333333333;0.10000000149011612;0;300.0;238;0;0;0;-1;711993.737731933;169.9193
1;3;1;-1;-1;-1;0;0;1173;48.201213333333335;-4.491495;0.20000000298023224;0;341.20001220703125;237;0;0;0;-1;712174.599975586;180.8622
2;5;-1;-1;-1;-1;-1;-1;1441;-1;-1;-1;2;-1;-1;-1;-1;-1;0;712181.760528564;7.1606
2;3;1;-1;-1;-1;0;0;1237;48.201296666666664;-4.491451666666666;0.20000000298023224;0;96.4000015258789;237;0;0;0;-1;712356.297729492;174.5372
1;3;1;-1;-1;-1;0;0;1258;48.20125;-4.491418333333334;0.10000000149011612;0;191.0;233;0;0;0;-1;712536.85760498;180.5599
1;5;-1;-1;-1;-1;-1;-1;1485;-1;-1;-1;0;-1;-1;-1;-1;-1;0;712542.918579101;6.061
2;3;1;-1;-1;-1;0;0;1174;48.201186666666665;-4.491348333333334;0.10000000149011612;0;99.30000305175781;235;0;0;0;-1;712714.638000487;171.7194
1;3;1;-1;-1;-1;0;0;1124;48.20113166666667;-4.491338333333333;0.20000000298023224;0;266.1000061035156;242;0;0;0;-1;712893.301177978;178.6632
2;5;-1;-1;-1;-1;-1;-1;1436;-1;-1;-1;0;-1;-1;-1;-1;-1;0;712901.59790039;8.2967
2;3;1;-1;-1;-1;0;0;1148;48.201053333333334;-4.491345;0.20000000298023224;0;122.9000015258789;242;0;0;0;-1;713073.940948485;172.343
1;3;1;-1;-1;-1;0;0;1262;48.20106833333333;-4.49125;0.10000000149011612;0;84.0999984741211;243;0;0;0;-1;713256.978393554;183.0374
1;5;-1;-1;-1;-1;-1;-1;1486;-1;-1;-1;0;-1;-1;-1;-1;-1;0;713262.938812255;5.9604
2;3;1;-1;-1;-1;0;0;1226;48.200995;-4.491306666666667;0.30000001192092896;0;170.60000610351562;237;0;0;0;-1;713435.997100829;173.0583
1;3;1;-1;-1;-1;0;0;1168;48.20091166666667;-4.491206666666667;0.10000000149011612;0;93.19999694824219;245;0;0;0;-1;713614.457763671;178.4607
2;5;-1;-1;-1;-1;-1;-1;1512;-1;-1;-1;0;-1;-1;-1;-1;-1;0;713623.642608642;9.1848
2;3;1;-1;-1;-1;0;0;1252;48.20089;-4.491165;0.10000000149011612;0;309.8999938964844;251;0;0;0;-1;713796.698303222;173.0557
1;3;1;-1;-1;-1;0;0;1128;48.200916666666664;-4.491306666666667;0.20000000298023224;0;306.8999938964844;247;0;0;0;-1;713973.38104248;176.6827
1;5;-1;-1;-1;-1;-1;-1;1438;-1;-1;-1;2;-1;-1;-1;-1;-1;0;713981.657287597;8.2762
2;3;1;-1;-1;-1;0;0;1146;48.20096;-4.491293333333333;0.20000000298023224;0;40.400001525878906;246;0;0;0;-1;714153.877777099;172.2205
1;3;1;-1;-1;-1;0;0;1221;48.20108833333333;-4.491231666666667;0.30000001192092896;0;309.29998779296875;242;0;0;0;-1;714335.880035399;182.0023
2;5;-1;-1;-1;-1;-1;-1;1393;-1;-1;-1;6;-1;-1;-1;-1;-1;0;714340.457183837;4.5771
2;3;1;-1;-1;-1;0;0;1130;48.20110666666667;-4.4914233333333335;0.20000000298023224;0;81.30000305175781;239;0;0;0;-1;714513.457336425;173.0002
1;3;1;-1;-1;-1;0;0;1191;48.201121666666666;-4.491271666666667;0.20000000298023224;0;20.399999618530273;244;0;0;0;-1;714695.077148437;181.6198
1;5;-1;-1;-1;-1;-1;-1;1384;-1;-1;-1;6;-1;-1;-1;-1;-1;0;714700.220916747;5.1438
2;3;1;-1;-1;-1;0;0;1146;48.20113166666667;-4.491413333333333;0.20000000298023224;0;267.70001220703125;237;0;0;0;-1;714873.857757568;173.6368
1;3;1;-1;-1;-1;0;0;1249;48.20104;-4.49133;0.20000000298023224;0;85.9000015258789;238;0;0;0;-1;715056.601409912;182.7437
2;5;-1;-1;-1;-1;-1;-1;1479;-1;-1;-1;0;-1;-1;-1;-1;-1;0;715062.75894165;6.1575
2;3;1;-1;-1;-1;0;0;1197;48.201031666666665;-4.491178333333333;0.10000000149011612;0;179.5;245;0;0;0;-1;715235.218811035;172.4599
1;3;1;-1;-1;-1;0;0;1153;48.200981666666664;-4.491325;0.10000000149011612;0;267.79998779296875;247;0;0;0;-1;715414.059906005;178.8411
1;5;-1;-1;-1;-1;-1;-1;1392;-1;-1;-1;4;-1;-1;-1;-1;-1;0;715420.418975829;6.3591
2;3;1;-1;-1;-1;0;0;1191;48.20095166666667;-4.491266666666666;0.20000000298023224;0;87.30000305175781;252;0;0;0;-1;715595.058319091;174.6393
1;3;1;-1;-1;-1;0;0;1162;48.20101;-4.491185;0.10000000149011612;0;282.0;243;0;0;0;-1;715774.279846191;179.2215
2;5;-1;-1;-1;-1;-1;-1;1395;-1;-1;-1;0;-1;-1;-1;-1;-1;0;715780.498687744;6.2188
2;3;1;-1;-1;-1;0;0;1129;48.20092;-4.49126;0.10000000149011612;0;171.1999969482422;239;0;0;0;-1;715953.397369384;172.8987
1;3;1;-1;-1;-1;0;0;1165;48.20083666666667;-4.491125;0.10000000149011612;0;94.5999984741211;245;0;0;0;-1;716134.356567382;180.9592
1;5;-1;-1;-1;-1;-1;-1;1417;-1;-1;-1;2;-1;-1;-1;-1;-1;0;716141.098876952;6.7423
2;3;1;-1;-1;-1;0;0;1220;48.20073166666667;-4.491061666666667;0.20000000298023224;0;238.89999389648438;252;0;0;0;-1;716315.838500976;174.7396
1;3;1;-1;-1;-1;0;0;1201;48.20070166666667;-4.491186666666667;0.10000000149011612;0;282.29998779296875;253;0;0;0;-1;716495.318389892;179.4799
2;5;-1;-1;-1;-1;-1;-1;1449;-1;-1;-1;2;-1;-1;-1;-1;-1;0;716501.93875122;6.6204
2;3;1;-1;-1;-1;0;0;1238;48.20075666666666;-4.49107;0.20000000298023224;0;84.5;250;0;0;0;-1;716676.319702148;174.381
1;3;1;-1;-1;-1;0;0;1244;48.200738333333334;-4.49103;0.10000000149011612;0;294.1000061035156;252;0;0;0;-1;716856.477081298;180.1574
1;5;-1;-1;-1;-1;-1;-1;1383;-1;-1;-1;6;-1;-1;-1;-1;-1;0;716860.182342529;3.7053
2;3;1;-1;-1;-1;0;0;1271;48.20072833333333;-4.49118;0.10000000149011612;0;210.6999969482422;256;0;0;0;-1;717037.17715454;176.9948
1;3;1;-1;-1;-1;0;0;1238;48.20080333333333;-4.491215;0.20000000298023224;0;352.79998779296875;256;0;0;0;-1;717216.317413329;179.1403
2;5;-1;-1;-1;-1;-1;-1;1389;-1;-1;-1;2;-1;-1;-1;-1;-1;0;717220.344024658;4.0266
2;3;1;-1;-1;-1;0;0;1157;48.200975;-4.4912133333333335;0.20000000298023224;0;14.5;247;0;0;0;-1;717394.139007568;173.795
